text;label
Commercial and industrial loans at all commercial banks fall to $2.345 trillion, down $7 billion from a week earlie… ;2
Czech interest rates could stay where they are for another year as global risks cloud the outlook for the export-or… ;2
ECB bought record debt volumes last week in crisis fight #economy #MarketScreener ;2
Fed Chairman Jerome Powell says central bank 'watching carefully' as firms brace for wave of missed mortgage paymen… ;2
Italy's top bank unveils new lending measures as firms battle cash crunch ;2
The Fed may lower the rate on its support facility for money market funds, strategists say ;2
$ECONX: Federal Reserve will establish facility to facilitate lending to small businesses via the Small Business... ;2
$XLF $FAS $FAZ - Fed revives TALF to bolster ABS market ;2
$XLF $FAS $FAZ - The Fed to establish term financing for small business loans ;2
.@WorldBank Group asks #G20 leaders to suspend debt repayments from poorest countries. This will help focus critica… ;2
Asset Allocation Committee Outlook 2Q2020 | Contagion. #economy #markets #investing;2
Australia central bank pumps liquidity, proposes bond buys to ease financial conditions ;2
Australia plans an additional A$66 billion ($38.2 billion) in stimulus for the coronavirus-stricken economy, includ… ;2
Bank of Israel expands its crisis QE with $13.6 billion in bond buying ;2
Brazil's central bank stepped in to prop up the currency ;2
Central Bank actions will contribute to easing the economic impact of the pandemic - Governor Gabriel… ;2
ECB makes it easier for banks to tap credit amid coronavirus crisis ;2
ECB to ease collateral requirements for banks looking to borrow #economy #MarketScreener ;2
eib: #MustRead➡️EIB Bank Lending #Survey for #CESEE shows optimistic opinion of the region, positive profitability… ;2
Fed, saying aggressive action is needed, starts unlimited QE ;2
Fed's Quarles says 2-3 weeks away from getting loans to mid-sized U.S. businesses through its newly created Main St… ;2
"Fed's Quarles: ""Main Street"" loans like two to three weeks off as details finalized ";2
Governments and central banks globally have pledged a dizzying $3 trillion-and counting. But companies are struggli… ;2
IMF encouraged by recovery in China, but pandemic could resurge ;2
Instant View: Fed launches unprecedented range of credit support ;2
Italy announces guarantees for bank loans worth over 400 billion euros ;2
Mexico cuts its key rate for a 5th time amid economic stagnation ;2
Mexico's central bank cut its key interest rate for a fifth straight decision ;2
Mexico's central bank cuts interest rates to three-year low ;2
"Powell Admits ""Low Rates Are Not A Choice Any More"", Says QE Will Be Used In Next Downturn | #FreeZeroHedge ";2
Powell: Fed will use 'QE' aggressively to fight next recession ;2
SNB's sight deposit holdings rise by second-highest level in 12 months ;2
The Bank of Korea is taking unprecedented action in the face of coronavirus-not about the rate decision itself, but… ;2
The Fed moved to bolster a new small-business lending program by allowing banks to turn those loans over to the U.S… ;2
The Fed's foray into corporate bonds and certain credit ETFs helping restore order between the two markets ;2
The U.K. is tapping fintechs and the Queen's Bank for its emergency lending program ;2
FOMC dot plot indicates a long pause ;2
"""In my time at the Fed, I've seen how changes in business and consumer confidence impact the economy as a whole,"" P… ";2
"""It's not really time yet to stimulate spending,"" former Fed Chair Ben Bernanke said today, adding that it will ""ha… ";2
"""The Committee also directs the Desk to continue conducting term and overnight repurchase agreement operations at l… ";2
"""the Committee directs the Desk to continue purchasing Treasury bills at least into the second quarter of 2020 to m… ";2
"""The Fed Can Lend To Anybody"": Watch Live As Bernanke Holds Virtual Discussion On US Economy ";2
"""What we clearly see again is unelected central banks, having failed at their mandates, to pivot to politics to try… ";2
$RINF $IVOL - Fed's Daly discusses shifting focus to higher inflation ;2
.@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counc… ;2
@TimLampkin of @higherpurposeco says that being a part of the St. Louis Fed’s Community Development Advisory Counci… ;2
A Rate Cut From Russia?;2
A WSJ primer on the central bank's novel $600 billion direct-loan program ;2
An emerging priority for Powell Fed: The plight of the poor ;2
Applications for participation in the Fed's Commercial Paper Funding Facility must be submitted by Thursday, the Ne… ;2
"Argia Sbordone shared findings from ""Anchoring of Inflation Expectations"" at today’s joint New York Fed-European Ce… ";2
Bank of Canada can buy corporate, municipal bonds if necessary #taux #MarketScreener ;2
Bank of Canada gets authority to buy corporate, municipal debt ;2
Bank of Canada’s Poloz Sees Era of Low Global Interest Rates;2
Bank of England activates emergency liquidity measure ;2
Bank of England Governor Mark Carney offers his backing to a key plank of UK Prime Minister Boris Johnson's economi… ;2
"Bank of England Mark Carney is hanging up his hat. So what's next for the central bank leader?

@flacqua sits down… ";2
Bank of Ireland : Gov Co - 7 KB #BankofIreland #Stock #MarketScreener ;2
Bank of Ireland : Notification of Significant Shareholding - 99 KB #BankofIreland #Stock #MarketScreener… ;2
Bank of Ireland : Pillar 3 Disclosures #BankofIreland #Stock #MarketScreener ;2
Bank of Ireland : to make branch network changes in response to COVID-19 #BankofIreland #Stock #MarketScreener… ;2
Bank of Jamaica : 14-Day Repo Auction Results #BankofJamaica #economy #MarketScreener ;2
Bank of Jamaica 14-Day Repo Auction Results -10 February 2020 #Stock #MarketScreener ;2
Bank of Jamaica 30-day CD Auction Press Release - 24 February 2020 #Stock #MarketScreener ;2
Bank of Japan : Accounts (March 20) #BankofJapan #Stock #MarketScreener ;2
Bank of Japan : Statistics on Securities Financing Transactions in Japan (Jan. 2020) #BankofJapan #economy… ;2
Bank of Japan : The Results of BIS International Locational Banking Statistics and Interna... #BankofJapan #Stock… ;2
Bank of Mexico Makes Fifth Consecutive Rate Cut -- Update #economy #MarketScreener ;2
Bank of Nova Scotia : Acting Administrator Pilkerton's Statement on USMCA Agreement #BankofNovaScotia #Stock… ;2
Bank of Queensland : Trading Halt #BankofQueensland #Stock #MarketScreener ;2
Banks To Make Risk-Free Killing On Small Business Bailout: Fed Will Buy Payroll Loans Issued By Banks ;2
BoE's Haldane: We have not yet hit peak globalisation #economy #MarketScreener ;2
BOJ Seen Staying on Hold This Week After Abe Stimulus: Survey;2
Brazil Caps Record-Breaking Easing Cycle With Final Rate Cut;2
Canadian Banks Have Succulent Yields. #economy #business #trading;2
Central Bank of Philippines : Bangko Sentral ng Pilipinas Convenes the Financial Education...… ;2
Central banks must evolve to help governments fight coronavirus ;2
Chair Powell presents the Monetary Policy Report to the Senate Committee on Banking, Housing, and Urban Affairs:… ;2
Chairman Jerome Powell speaks after Fed leaves interest rates unchanged ;2
China still has room for conventional monetary expansion, but its ability to deal successfully with a crisis depend… ;2
China to Price Existing Loans With New Benchmark Lending Rates #taux #MarketScreener ;2
China’s Rate Cut Also An Insurance Policy As Hong Kong Crisis Worsens;2
Chinese Media Stunner: China Will Be The Next Country To Cut Rates To Zero ;2
Christine Lagarde Can Face Down the ECB Skeptics;2
Cleveland Fed President Says Coronavirus Requires Careful Monitoring #economy #MarketScreener… ;2
Commerzbank told to speed up restructuring by ECB ;2
Coronavirus fears raise market expectations for Fed rate cut in March by @bcheungz ;2
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High;2
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener ;2
Derby's Take: Even Post-Coronavirus, Swollen Fed Balance Sheet Will Remain ;2
Did The Fed's QEternity Just Kill A Fiscal Stimulus Deal?  ;2
ECB keeps rates unchanged;2
ECB's house price headache too big to solve;2
ECB's new chief Christine Lagarde has a deal for bank policymakers - cut out the open dissent and she'll spend more... ;2
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener… ;2
Emerging-economy central banks from India to Brazil still enjoy the firepower to shore up the global economy ;2
EU bank regulators lay out tougher doomsday stress test ;2
European Central Bank keeps key deposit rate at -0.5%;2
Expect next round of virus stimulus by May, and somewhere in the $1.5 trillion neighborhood - FBN, citing Wall Stre… ;2
Explainer: How the Fed's latest move will get money to Main Street #economy #MarketScreener ;2
Exploration deepens into central bank digital currencies;2
Fed Adds $72.8 Billion to Markets, Balance Sheet Moves to $4.07 Trillion--Update #economy #MarketScreener… ;2
Fed Aims a Half-Trillion Dollar Liquidity Hose at Year-End Risks;2
Fed bombards credit markets with limitless pledge, but investors barely respond ;2
Fed Chair Jerome Powell says  “Low rates are not really a choice anymore, they are a fact of reality' ;2
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do… ;2
Fed Chairman Powell thought it was 'terrific' that a senator defended him against Trump ;2
Fed Has Given Economy a Cushion and Should Cut Mid-Year, Economist Swonk Says;2
Fed Intervenes With $45.55 Billion Weekend Repo, But Overall Liquidity Ticks Down ;2
Fed is ‘super-glued’ to its seat until after the election, economists say after stellar jobs report ;2
Fed is now effectively the 'lender of last resort' to Main Street not just Wall Street ;2
Fed is watching virus effects, flags 'elevated' business debt in report;2
Fed Monitoring Coronavirus Outbreak and Risks for Broader Disruptions -- 4th Update #economy #MarketScreener… ;2
Fed nominee Judy Shelton faces bipartisan concerns in Senate ;2
Fed nominee Shelton gets bipartisan grilling in Senate ;2
Fed policymaker says more evidence needed for rate cut ;2
Fed Preparing to Purchase New Small Business Payroll Loans ;2
Fed Provides More Liquidity. Phase 1 Trade Deal, But No Corroboration On Jobs Report;2
Fed Pumps $70.2 Billion in Short-Term Liquidity Into Markets #currency #MarketScreener ;2
Fed Repo Action Oversubscribed in Clamor for Year-End Funds;2
Fed report: #OpportunityOccupations, jobs that don’t require a 4-yr #collegedegree & pay above the national annual… ;2
Fed says it will provide financing against new 'payroll protection' loans #economy #MarketScreener… ;2
Fed says Powell met with Trump, Mnuchin on Monday at White House;2
Fed sets up facility to create secondary market for new small business loans ;2
Fed to beat a faster retreat from repo market ;2
Fed to establish facility to facilitate lending to small businesses via SBA's PPP by providing term financing backe… ;2
Fed Unveils Major Expansion of Market -2- #economy #MarketScreener ;2
Fed Unveils Major Expansion of Market Intervention -- 4th Update #economy #MarketScreener ;2
Fed warranty: will keep rates unchanged until 2021, or until there is a 5% drop in stocks, whichever comes first;2
Fed: Powell stressed policy dependent on incoming information;2
Fed’s Jerome Powell steered divided committee toward policy shift in effort to bolster economy  ;2
Federal Reserve Bank of St. Louis President James Bullard said that the U.S. should declare a three-month break for… ;2
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock… ;2
Federal Reserve Chairman Jerome Powell came close to acknowledging that the central bank may not have the firepower… ;2
Federal Reserve Continues To Step Up. #stocks #markets #economy;2
Federal Reserve just saved the stock market from the worst of the coronavirus pandemic -it may be time to invest ag… ;2
Federal Reserve lowers community bank leverage ratio ;2
Federal Reserve Shows Specifically How Much Uncertainty Has Hurt the Stock Market;2
Federal Reserve System publishes annual financial statements: ;2
Federal Reserve to backstop Payment Protection Program loans by @bcheungz ;2
Fed's Bullard: Don't take the economy's temperature until July 1 ;2
Fed's Kaplan says revisiting some stress testing rules could help ease repo  pressures;2
Fed's Kaplan Sees Risks to Outlook as 'Fairly Balanced';2
Fed's Kaplan Talks Economic Outlook, Trade and Credit Spreads;2
Fed's Mester says policymakers want to prevent 'lasting damage' to the economy ;2
Fed's Mester says she opposed recent series of rate cuts but called it a 'close call';2
Fed's Mester sees 'downside risk' from coronavirus, but does not want to cut rates ;2
Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk' #economy #MarketScreener… ;2
Fed's Mester would have preferred no rate cuts in July, September;2
Fed's Powell disputes notion that federal welfare programs are dissuading Americans from seeking work ;2
Fed's Powell to update on economy Thursday in webcast statement #economy #MarketScreener ;2
Fed's Powell: U.S. economy 'resilient' but coronavirus a risk #economy #MarketScreener ;2
Fed's Rosengren urges patience in considering policy changes;2
Fed's Williams says interest rates policy is in a good place but 'not locked-in';2
Finance ministers and central bank governors from the Group of 20 nations joined an emergency call on Monday ;2
Financial conditions are in the driver seat for investors and the Fed rate decisions, says Jeffrey Rosenberg of Bla… ;2
Former Federal Reserve chairwoman Janet Yellen thinks America's banks should slam the brakes on dividends to make s… ;2
Futures traders are no longer fully pricing in a quarter-point cut from the Federal Reserve next year after the U.S… ;2
Helicopter money is a valid tool for central bankers ;2
Helicopter Money Might Be the ECB’s Best and Worst Options;2
Hellenic Exchanges : Transactions by Eurobank Equities (regulated information - Law 3556/2... #HellenicExchanges... ;2
Hellenic Exchanges : Transactions by National Bank of Greece (regulated information - Law ... #HellenicExchanges… ;2
